timestamp,latitude,longitude,pH,DO,turbidity,temperature,conductivity,nitrate,phosphate,bod,cod,event_type,pollution_level
2023-02-08 23:00:00,40.58169219795581,-73.74238740193229,6.34,3.33,7.22,12.89,375.32,3.24,0.21,1.9,0.39,normal,Good
2023-02-09 00:00:00,40.50551720296424,-73.52867239730486,7.35,8.48,9.13,3.36,452.81,0.92,0.11,1.7,15.07,normal,Good
2023-02-09 01:00:00,40.774289641968146,-73.74056874172767,7.7,8.51,2.48,20.1,633.24,2.8,0.49,0.62,15.27,festival,Good
2023-02-09 02:00:00,40.535325324867046,-73.79225784954262,6.14,8.3,1.75,16.78,591.32,0.36,0.19,0.0,22.97,normal,Good
2023-02-09 03:00:00,40.67295494265427,-73.79391600786977,6.89,8.24,1.34,15.91,544.6,0.93,0.16,0.22,0.58,normal,Good
2023-02-09 04:00:00,40.582216566206164,-73.61330539306373,7.24,6.37,0.94,12.16,556.77,5.84,0.17,3.55,6.78,normal,Good
2023-02-09 05:00:00,40.666253400754734,-73.60149748178473,6.36,6.34,2.56,13.26,328.86,1.63,0.36,0.23,0.05,festival,Good
2023-02-09 06:00:00,40.69542611650556,-73.7066874884829,6.3,4.66,0.41,12.0,582.02,1.35,0.0,0.46,7.13,normal,Good
2023-02-09 07:00:00,40.74892254111216,-73.70399670322588,6.89,9.12,7.55,15.23,431.41,2.79,0.39,4.88,0.82,normal,Good
2023-02-09 08:00:00,40.56192638152818,-73.69815182548201,7.64,5.77,0.58,9.32,803.19,1.08,0.01,3.3,3.9,normal,Good
2023-02-09 09:00:00,40.503298748597544,-73.59595243597234,7.51,7.01,4.11,18.81,442.99,1.36,0.17,0.11,3.13,festival,Good
2023-02-09 10:00:00,40.54106568902064,-73.78255986269195,6.31,6.88,1.1,25.18,833.93,1.64,0.14,2.06,3.21,festival,Good
2023-02-09 11:00:00,40.770005592554426,-73.5212650941926,7.52,4.49,0.77,12.01,475.82,9.21,0.09,1.45,1.7,normal,Good
2023-02-09 12:00:00,40.76216702326875,-73.73324368674676,6.33,3.88,2.45,7.04,485.76,3.27,0.03,0.91,0.88,normal,Good
2023-02-09 13:00:00,40.67922393065109,-73.50009803842737,5.71,6.51,4.35,14.49,455.85,0.08,0.03,1.38,0.13,festival,Good
2023-02-09 14:00:00,40.6801550581301,-73.74854319186385,6.71,5.82,3.89,16.58,311.28,3.06,0.27,0.33,11.12,heavy_rainfall,Good
2023-02-09 15:00:00,40.69951100236388,-73.56853606280629,7.9,6.37,0.8,17.27,698.95,1.4,0.02,6.19,19.83,heavy_rainfall,Good
2023-02-09 16:00:00,40.552611383587035,-73.73297623652111,7.52,8.1,1.2,23.01,514.56,0.52,0.23,0.38,18.01,industrial_discharge,Good
2023-02-09 17:00:00,40.77432358377749,-73.77574595950702,7.0,6.84,6.09,19.08,594.06,3.84,0.93,0.41,8.03,normal,Good
2023-02-09 18:00:00,40.62563115746762,-73.5375200026948,6.67,7.64,3.85,5.94,742.26,0.63,0.23,0.92,1.03,normal,Good
2023-02-09 19:00:00,40.61494155847485,-73.54237462224273,6.69,7.17,3.74,8.82,480.33,0.77,0.02,0.48,6.71,industrial_discharge,Good
2023-02-09 20:00:00,40.65567531158485,-73.67892888226511,7.09,6.03,0.94,17.03,486.09,0.13,0.16,0.75,0.83,festival,Good
2023-02-09 21:00:00,40.514089790032514,-73.58928115723788,6.15,5.0,4.71,12.73,521.74,7.6,0.36,0.08,5.75,normal,Good
2023-02-09 22:00:00,40.549885010626824,-73.63288022019482,6.72,6.9,1.33,22.58,307.57,3.17,0.62,1.91,15.59,normal,Good
2023-02-09 23:00:00,40.72141008492791,-73.54411316589787,6.83,6.63,1.54,10.31,225.68,0.32,0.26,0.55,1.78,heavy_rainfall,Good
2023-02-10 00:00:00,40.52483960037754,-73.7054832092044,5.92,7.87,1.02,19.8,274.45,1.34,0.07,7.08,21.63,normal,Good
2023-02-10 01:00:00,40.680945632839915,-73.64289828000031,6.33,6.27,0.39,11.75,686.19,0.82,0.06,0.24,3.9,heavy_rainfall,Good
2023-02-10 02:00:00,40.57360473290439,-73.65438828863863,7.33,6.05,1.64,16.31,451.11,0.07,0.31,0.16,1.97,festival,Good
2023-02-10 03:00:00,40.616788684212594,-73.69382825212294,7.01,6.16,0.05,10.86,617.66,5.24,0.29,0.38,5.57,festival,Good
2023-02-10 04:00:00,40.58660812103121,-73.53256348063309,6.75,5.12,1.83,17.79,461.22,3.66,0.13,1.56,16.28,festival,Good
2023-02-10 05:00:00,40.606701814939484,-73.75023662260124,6.27,8.67,3.87,20.36,263.35,8.67,0.02,2.75,2.52,normal,Good
2023-02-10 06:00:00,40.71571377155527,-73.75514740814378,8.26,8.21,9.71,16.26,629.91,0.56,0.22,1.64,1.51,normal,Good
2023-02-10 07:00:00,40.58913651468695,-73.62692713940318,6.33,4.68,0.25,24.55,366.65,2.4,0.18,3.94,8.16,normal,Good
2023-02-10 08:00:00,40.669921392089066,-73.60275173100452,7.2,7.71,0.99,11.4,586.98,0.25,0.0,1.8,9.43,normal,Good
2023-02-10 09:00:00,40.642815120659726,-73.74161422370263,6.61,3.73,2.04,15.49,638.53,1.13,0.21,0.3,0.6,festival,Good
2023-02-10 10:00:00,40.699101349608796,-73.68278476732361,7.03,7.98,0.56,19.23,493.35,3.75,0.03,0.41,2.33,normal,Good
2023-02-10 11:00:00,40.78104892179743,-73.51603084710638,7.37,5.46,0.37,10.25,571.11,0.02,0.35,0.89,1.02,normal,Good
2023-02-10 12:00:00,40.71977162916307,-73.7260147731928,5.9,7.04,1.81,15.31,286.53,1.31,0.22,5.05,9.92,normal,Good
2023-02-10 13:00:00,40.56448211357723,-73.59949178936478,6.99,3.61,2.61,18.32,938.75,1.14,0.01,1.23,6.02,normal,Good
2023-02-10 14:00:00,40.509354940518385,-73.57795518189072,7.95,4.7,5.15,19.65,566.02,2.35,0.15,4.15,18.04,normal,Good
2023-02-10 15:00:00,40.578679213289945,-73.66556139016045,8.41,7.2,18.36,20.71,617.18,0.54,0.33,0.16,9.03,heavy_rainfall,Good
2023-02-10 16:00:00,40.67852337921008,-73.51874220397212,6.9,5.45,4.47,10.65,640.14,0.38,0.35,2.32,2.55,normal,Good
2023-02-10 17:00:00,40.515427744045276,-73.57900297943436,7.03,5.24,0.75,16.44,479.12,2.1,0.02,1.26,3.3,normal,Good
2023-02-10 18:00:00,40.64890987416037,-73.66262262604172,8.77,8.59,4.13,8.43,511.66,2.05,0.02,0.38,4.35,normal,Good
2023-02-10 19:00:00,40.679052854675064,-73.62919943946717,7.91,9.82,2.31,11.38,662.74,2.79,0.3,0.17,0.83,normal,Good
2023-02-10 20:00:00,40.600273167245085,-73.59221596697247,6.51,7.91,1.8,14.13,444.84,0.57,0.05,0.76,20.34,normal,Good
2023-02-10 21:00:00,40.731273661123744,-73.62234294587124,6.5,4.86,8.23,20.72,558.67,0.03,0.18,3.44,9.6,normal,Good
2023-02-10 22:00:00,40.53197947594013,-73.53639072485218,7.77,9.15,3.63,17.64,570.17,4.21,0.19,2.05,10.33,normal,Good
2023-02-10 23:00:00,40.522541334520746,-73.69293340131588,6.19,4.16,3.43,15.2,389.82,0.46,0.2,1.24,8.62,heavy_rainfall,Good
2023-02-11 00:00:00,40.71845662686108,-73.71003427798325,7.87,6.04,0.04,17.24,566.57,1.08,0.08,3.73,4.68,industrial_discharge,Good
2023-02-11 01:00:00,40.64864739486186,-73.73584833315142,7.27,6.58,6.01,17.61,245.85,1.26,0.01,0.4,3.82,normal,Good
2023-02-11 02:00:00,40.70652071892832,-73.78866510958062,7.41,9.39,4.73,16.85,637.69,0.41,0.15,0.65,6.39,normal,Good
2023-02-11 03:00:00,40.630448201581125,-73.78709581068598,6.79,7.87,1.07,12.12,735.48,1.47,0.14,1.62,10.71,heavy_rainfall,Good
2023-02-11 04:00:00,40.57392060997173,-73.53898344206722,6.5,5.8,1.04,10.22,635.86,4.91,0.11,1.78,3.52,normal,Good
2023-02-11 05:00:00,40.74573069530226,-73.59648205607823,8.17,5.08,0.16,13.88,724.59,0.63,0.07,0.77,5.44,normal,Good
2023-02-11 06:00:00,40.73982476369069,-73.60184027536906,6.8,8.0,0.16,11.03,385.67,1.47,0.37,1.4,8.45,industrial_discharge,Good
2023-02-11 07:00:00,40.70840894125632,-73.61560715431953,6.67,5.7,3.31,18.11,466.25,0.74,0.09,0.26,2.59,normal,Good
2023-02-11 08:00:00,40.58164354116899,-73.54523425659177,6.94,6.83,0.62,22.64,518.81,7.9,0.03,0.02,14.33,normal,Good
2023-02-11 09:00:00,40.67706920006072,-73.65591992230031,7.15,4.45,7.71,17.82,519.32,0.5,0.28,4.71,1.92,normal,Good
2023-02-11 10:00:00,40.608292169082006,-73.53887675143251,6.18,7.35,5.54,5.95,434.41,0.23,0.2,1.17,15.88,normal,Good
2023-02-11 11:00:00,40.52747462199799,-73.69216649214533,6.55,7.23,1.29,11.83,363.03,0.31,0.07,0.53,0.04,normal,Good
2023-02-11 12:00:00,40.77519407263867,-73.52198774869828,6.51,4.64,1.43,15.09,759.04,0.91,0.03,0.8,8.26,industrial_discharge,Good
2023-02-11 13:00:00,40.54104558927569,-73.59040290597562,7.68,8.05,1.19,7.83,375.04,1.61,0.12,1.46,5.13,festival,Good
2023-02-11 14:00:00,40.785071206146235,-73.72284685919267,6.29,7.33,0.29,15.16,748.46,2.21,0.01,5.85,2.27,heavy_rainfall,Good
2023-02-11 15:00:00,40.63380173188739,-73.63077452349341,5.6,7.61,0.1,17.35,574.26,1.65,0.05,2.55,23.76,normal,Good
2023-02-11 16:00:00,40.55553987865159,-73.64009083155352,5.43,5.93,1.81,22.04,530.45,4.72,0.66,5.92,1.92,normal,Good
2023-02-11 17:00:00,40.66257028421351,-73.7586303534809,5.82,6.77,8.6,24.09,581.45,0.89,0.03,0.24,5.41,industrial_discharge,Good
2023-02-11 18:00:00,40.76188375076292,-73.62262712827481,8.09,6.6,7.48,9.04,728.52,2.49,0.06,0.39,6.54,normal,Good
2023-02-11 19:00:00,40.71966746592287,-73.70556431288492,7.01,6.28,4.98,14.42,106.33,0.62,0.03,0.9,24.85,normal,Good
2023-02-11 20:00:00,40.74196834435843,-73.78429536995712,7.4,6.76,2.97,14.48,553.87,2.29,0.49,0.56,8.12,festival,Good
2023-02-11 21:00:00,40.697635010013215,-73.51540315268804,7.43,8.38,5.82,11.43,522.35,5.2,0.52,6.29,0.6,industrial_discharge,Good
2023-02-11 22:00:00,40.70768296935535,-73.60755288928071,7.04,8.11,2.17,15.49,527.89,7.67,0.01,0.38,4.31,normal,Good
2023-02-11 23:00:00,40.75475869546959,-73.53692432043874,6.94,4.73,0.6,14.6,641.08,2.62,0.46,0.37,16.05,normal,Good
2023-02-12 00:00:00,40.574900402657754,-73.59718319849603,7.84,7.98,3.46,18.07,408.44,5.71,0.03,1.34,11.45,industrial_discharge,Good
2023-02-12 01:00:00,40.64682748909294,-73.69290489235796,7.12,8.29,7.6,21.78,327.37,2.28,0.1,2.39,0.42,normal,Good
2023-02-12 02:00:00,40.56636283254588,-73.64619357830135,8.12,6.27,0.06,15.66,292.36,6.6,0.18,0.95,7.0,normal,Good
2023-02-12 03:00:00,40.79630040239899,-73.59727597189584,7.5,7.26,0.87,12.55,363.9,4.57,0.12,0.09,0.98,normal,Good
2023-02-12 04:00:00,40.783217801905984,-73.51192430243957,6.51,7.24,0.93,9.87,603.12,0.23,0.03,2.9,0.83,normal,Good
2023-02-12 05:00:00,40.51182804341055,-73.72389916226349,6.6,5.23,0.31,25.21,575.73,1.29,0.31,5.82,26.19,normal,Good
2023-02-12 06:00:00,40.7116725517547,-73.53750688241277,6.42,5.93,0.77,19.53,632.5,0.85,0.23,3.33,9.62,heavy_rainfall,Good
2023-02-12 07:00:00,40.7775744952247,-73.52277665841171,7.97,7.63,1.45,17.0,431.03,0.05,0.57,3.67,0.92,normal,Good
2023-02-12 08:00:00,40.5541726035382,-73.59887534560231,6.68,5.76,8.43,14.17,437.7,1.26,0.09,3.77,3.3,normal,Good
2023-02-12 09:00:00,40.670383569165786,-73.5206200117796,6.36,7.96,5.9,23.06,748.06,0.32,0.11,2.85,9.1,normal,Good
2023-02-12 10:00:00,40.77464648927641,-73.6806364237568,7.26,8.46,8.76,14.2,652.97,0.07,0.09,3.27,18.88,normal,Good
2023-02-12 11:00:00,40.51018379357574,-73.51409514718787,6.92,8.22,0.39,6.44,612.83,1.18,0.01,0.16,0.55,industrial_discharge,Good
2023-02-12 12:00:00,40.70922608017405,-73.58916513685021,7.24,9.47,0.09,16.33,226.29,0.53,0.01,0.11,0.7,normal,Good
2023-02-12 13:00:00,40.58920470221177,-73.78739826977436,8.51,6.36,0.35,8.86,793.65,5.48,0.29,0.16,0.95,normal,Good
2023-02-12 14:00:00,40.77731885861296,-73.52793815045429,7.73,6.77,7.37,16.34,486.21,3.35,0.07,1.79,6.29,normal,Good
2023-02-12 15:00:00,40.791317473549604,-73.65465815729004,7.02,6.98,0.51,21.72,525.94,6.25,0.13,0.55,4.99,normal,Good
2023-02-12 16:00:00,40.78327994673403,-73.66190190456665,5.87,6.41,2.55,6.64,567.14,4.27,0.77,0.06,1.44,normal,Good
2023-02-12 17:00:00,40.64226426499724,-73.63006001820611,6.6,7.31,0.77,10.5,524.68,2.6,0.0,0.16,6.14,heavy_rainfall,Good
2023-02-12 18:00:00,40.75861279529679,-73.75518463596863,7.57,3.93,0.06,19.32,474.2,1.82,0.15,0.14,3.35,normal,Good
2023-02-12 19:00:00,40.75336481956052,-73.65925018542978,6.06,6.81,0.27,12.5,521.76,0.14,0.15,1.98,1.47,industrial_discharge,Good
2023-02-12 20:00:00,40.59573014197298,-73.55066183498468,8.71,4.43,3.71,17.08,595.47,0.62,1.31,0.31,0.27,industrial_discharge,Good
2023-02-12 21:00:00,40.7486746422452,-73.79535526225874,7.01,5.06,0.6,17.09,627.32,2.48,0.36,3.74,0.84,festival,Good
2023-02-12 22:00:00,40.51110229041465,-73.71812485190269,7.04,7.6,0.78,19.45,682.97,1.03,0.01,9.83,3.92,normal,Good
2023-02-12 23:00:00,40.678880963544614,-73.79926362406684,6.47,6.2,1.42,11.77,335.37,0.79,0.03,1.16,5.77,normal,Good
2023-02-13 00:00:00,40.56900265118631,-73.67528660725505,7.4,7.55,3.21,2.24,418.11,0.22,0.01,1.54,2.03,heavy_rainfall,Good
2023-02-13 01:00:00,40.53617006573318,-73.58150534685188,6.07,6.17,1.9,16.98,627.94,0.15,0.04,0.6,12.13,normal,Good
2023-02-13 02:00:00,40.523085960488764,-73.56036845126562,8.73,8.16,8.68,7.15,264.47,0.47,0.05,2.13,6.75,normal,Good
2023-02-13 03:00:00,40.70888663276344,-73.5164430716619,8.05,6.14,1.71,19.68,524.24,3.6,0.02,4.93,11.72,normal,Good
2023-02-13 04:00:00,40.60196248913042,-73.61744861610876,7.79,3.57,0.67,14.79,382.11,2.18,0.15,0.4,4.06,normal,Good
2023-02-13 05:00:00,40.717430031458626,-73.72361194000413,5.89,6.84,2.3,13.52,582.68,0.83,0.74,6.12,17.7,heavy_rainfall,Good
2023-02-13 06:00:00,40.51960690223968,-73.52275561525899,7.16,3.25,1.8,18.45,373.24,0.13,0.33,0.5,12.89,normal,Good
2023-02-13 07:00:00,40.594587101349184,-73.56740527383589,7.97,4.32,4.64,6.29,446.06,0.42,0.05,0.62,6.45,normal,Good
2023-02-13 08:00:00,40.6618473877126,-73.62767145509906,7.47,5.18,8.21,14.0,456.44,1.2,0.31,4.85,9.19,normal,Good
2023-02-13 09:00:00,40.737216949451685,-73.59130793528432,6.2,4.99,5.43,17.24,536.95,0.33,0.81,1.8,1.28,normal,Good
2023-02-13 10:00:00,40.59562575087962,-73.52270509349778,6.48,5.68,1.48,16.26,643.75,2.88,0.36,0.06,11.84,heavy_rainfall,Good
2023-02-13 11:00:00,40.6877674129311,-73.58628179145812,6.64,4.94,0.73,12.56,654.79,3.11,0.13,3.25,7.47,normal,Good
2023-02-13 12:00:00,40.765793324470856,-73.68948764772458,6.52,4.39,7.38,12.61,530.74,0.29,0.06,2.05,1.78,normal,Good
2023-02-13 13:00:00,40.68475895645469,-73.58609153931327,8.22,8.81,1.46,22.72,333.55,2.6,0.28,2.72,2.55,normal,Good
2023-02-13 14:00:00,40.56988784242609,-73.78791655117938,5.46,5.48,4.41,19.56,886.94,1.44,0.31,0.35,19.85,heavy_rainfall,Good
2023-02-13 15:00:00,40.50732023446696,-73.68407533145083,7.52,3.15,13.68,11.68,487.22,6.56,0.07,4.13,1.73,normal,Moderate
2023-02-13 16:00:00,40.76102966217027,-73.67810309044633,5.97,5.96,2.58,21.74,541.06,3.1,0.05,3.05,4.57,normal,Good
2023-02-13 17:00:00,40.506380823255114,-73.74994852967374,6.23,4.81,1.96,18.78,536.34,1.76,0.22,6.31,14.69,normal,Good
2023-02-13 18:00:00,40.762410501805256,-73.79307435583446,5.39,5.17,3.61,17.44,553.07,1.85,0.44,1.05,3.02,industrial_discharge,Good
2023-02-13 19:00:00,40.65868114020816,-73.75998562900867,6.56,7.57,0.65,17.63,372.94,0.39,0.0,1.46,1.43,normal,Good
2023-02-13 20:00:00,40.78172030955387,-73.60361355126088,8.21,5.83,2.01,9.27,565.79,4.48,0.87,2.42,5.45,heavy_rainfall,Good
2023-02-13 21:00:00,40.7396349707321,-73.5593133550909,7.21,4.77,1.12,22.53,773.23,1.64,0.04,0.22,1.69,festival,Good
2023-02-13 22:00:00,40.79938023316,-73.50353895218191,6.04,7.17,0.54,19.76,198.62,1.71,0.09,0.47,32.93,normal,Good
2023-02-13 23:00:00,40.60521354463551,-73.69609094906745,7.81,8.22,2.83,16.23,504.85,1.71,0.01,0.68,8.44,normal,Good
2023-02-14 00:00:00,40.730156486679334,-73.62018623332168,7.99,7.31,2.57,16.22,331.77,0.65,0.01,5.81,5.64,normal,Good
2023-02-14 01:00:00,40.62057927408277,-73.51885650995547,7.08,2.82,4.3,14.54,648.33,3.34,0.06,0.0,4.62,normal,Good
2023-02-14 02:00:00,40.64396268609117,-73.74988746559855,8.63,4.83,6.19,12.16,671.17,3.97,0.17,10.22,7.68,normal,Good
2023-02-14 03:00:00,40.68825163896551,-73.58470632409718,7.66,6.57,0.75,17.67,480.85,0.68,0.46,1.01,3.54,heavy_rainfall,Good
2023-02-14 04:00:00,40.7621031342559,-73.57350638005525,7.55,6.13,4.54,11.02,509.13,1.17,0.01,2.09,1.96,normal,Good
2023-02-14 05:00:00,40.79522504075979,-73.7733073392392,6.36,6.01,1.37,15.75,367.86,0.39,0.16,1.06,2.4,festival,Good
2023-02-14 06:00:00,40.73048202415935,-73.54162518444508,7.5,5.03,2.97,15.49,146.34,0.55,0.11,3.07,0.92,festival,Good
2023-02-14 07:00:00,40.6253300346502,-73.55606848586675,7.17,4.39,5.7,16.93,459.47,0.82,0.91,6.01,18.08,festival,Good
2023-02-14 08:00:00,40.62640710068312,-73.78997909802676,7.42,9.51,0.89,19.71,467.94,4.65,0.04,1.19,23.8,heavy_rainfall,Good
2023-02-14 09:00:00,40.72127469047666,-73.77267467553598,6.45,6.54,2.76,17.02,506.45,1.97,0.09,0.4,2.23,industrial_discharge,Good
2023-02-14 10:00:00,40.57163314373049,-73.78526193183244,7.1,7.46,1.96,18.47,100.0,1.77,0.01,0.5,30.56,normal,Good
2023-02-14 11:00:00,40.533142233939415,-73.69957694046019,6.35,6.51,4.69,5.3,241.2,5.87,0.49,0.62,6.41,heavy_rainfall,Good
2023-02-14 12:00:00,40.60638664729223,-73.64721330279602,5.28,6.57,3.58,17.3,277.54,3.13,0.19,0.5,2.21,normal,Good
2023-02-14 13:00:00,40.586171697496226,-73.64029568161361,7.8,6.41,4.4,15.38,512.46,0.03,0.18,0.03,5.64,normal,Good
2023-02-14 14:00:00,40.588892436136796,-73.71969997206917,5.8,4.82,1.02,16.86,587.79,0.27,0.01,3.96,0.64,normal,Good
2023-02-14 15:00:00,40.57008232531497,-73.52652093403192,7.09,4.23,3.66,12.35,325.61,0.57,0.02,2.28,1.21,industrial_discharge,Good
2023-02-14 16:00:00,40.51262795689091,-73.68952116303842,7.27,7.08,2.79,20.75,458.62,0.72,0.31,1.45,2.02,festival,Good
2023-02-14 17:00:00,40.50536218042002,-73.78633495321039,7.26,6.78,1.83,16.25,413.17,3.59,0.16,0.32,19.54,heavy_rainfall,Good
2023-02-14 18:00:00,40.796316716920806,-73.70993186653759,6.77,7.91,1.43,11.28,804.8,2.94,0.04,0.08,23.83,festival,Good
2023-02-14 19:00:00,40.62833194012076,-73.64066717323675,7.22,7.6,1.21,12.16,442.28,0.31,0.16,0.97,4.21,normal,Good
2023-02-14 20:00:00,40.6152979941479,-73.67753345322353,7.38,5.29,0.03,19.51,435.95,1.53,0.69,0.01,2.22,heavy_rainfall,Good
2023-02-14 21:00:00,40.70389418480792,-73.71784724427022,7.59,8.2,0.56,14.57,377.6,0.23,0.02,0.12,3.13,normal,Good
2023-02-14 22:00:00,40.56547616635952,-73.76060302507071,8.39,7.65,0.18,14.98,214.85,0.38,0.7,0.15,3.23,normal,Good
2023-02-14 23:00:00,40.784988355185064,-73.55425064997112,7.19,7.54,5.66,14.01,596.97,0.55,0.3,3.38,6.44,normal,Good
2023-02-15 00:00:00,40.73590350432466,-73.50115642736274,7.05,9.87,5.9,20.06,460.03,4.71,0.03,2.59,1.49,normal,Good
2023-02-15 01:00:00,40.52682330069368,-73.70113735994283,6.27,9.57,5.62,17.41,441.74,0.91,0.34,0.74,6.89,festival,Good
2023-02-15 02:00:00,40.62527423273548,-73.68551368674702,7.35,7.53,5.11,9.06,527.35,4.95,0.27,0.72,3.7,normal,Good
2023-02-15 03:00:00,40.763735492268644,-73.61458874259691,7.53,7.35,0.75,10.12,263.33,2.78,0.17,0.84,7.85,normal,Good
2023-02-15 04:00:00,40.78341960668742,-73.58446755757933,6.85,8.12,2.03,15.02,765.59,2.77,0.3,1.67,6.67,normal,Good
2023-02-15 05:00:00,40.64022045337496,-73.68239113955892,7.44,5.62,7.15,11.78,226.91,3.25,0.03,3.93,4.92,festival,Good
2023-02-15 06:00:00,40.68402341676321,-73.52852114490545,6.77,5.65,4.28,4.2,766.45,0.2,0.26,1.3,1.02,normal,Good
2023-02-15 07:00:00,40.55011018382762,-73.63199880323133,7.54,7.51,0.01,11.27,497.76,3.37,0.2,0.32,1.37,normal,Good
2023-02-15 08:00:00,40.79735058784109,-73.66488297707822,7.73,5.22,1.85,13.61,442.05,0.58,0.07,0.35,3.4,normal,Good
2023-02-15 09:00:00,40.56950151041503,-73.60599817405203,7.72,7.39,0.03,13.0,600.67,8.26,0.23,0.12,10.79,normal,Good
2023-02-15 10:00:00,40.78281953224054,-73.51415884552524,7.09,6.74,0.99,18.6,448.04,3.77,0.23,2.7,3.26,normal,Good
2023-02-15 11:00:00,40.69489399469771,-73.56163431167349,6.17,5.22,1.72,3.83,639.77,11.39,0.05,1.02,2.62,industrial_discharge,Good
2023-02-15 12:00:00,40.682321038463655,-73.78799606083946,6.51,6.54,6.7,11.14,546.19,5.53,0.03,5.0,12.64,normal,Good
2023-02-15 13:00:00,40.65380655330495,-73.700307026778,7.48,8.46,3.19,18.98,606.91,0.89,0.09,0.74,16.47,normal,Good
2023-02-15 14:00:00,40.56920094351533,-73.65883659451463,8.96,6.62,1.35,11.66,656.02,5.68,0.1,3.2,10.31,festival,Good
2023-02-15 15:00:00,40.55295840960165,-73.70564472833726,6.73,6.63,2.02,8.94,473.85,0.8,0.35,1.37,4.75,normal,Good
2023-02-15 16:00:00,40.56614586272105,-73.58994373175086,7.36,6.99,5.1,11.6,644.69,2.15,0.11,3.78,1.91,normal,Good
2023-02-15 17:00:00,40.555931478643274,-73.55211925504122,6.56,7.19,1.07,17.23,577.69,3.41,0.27,1.65,42.15,normal,Good
2023-02-15 18:00:00,40.73387534207002,-73.58059647144442,6.22,6.0,2.86,13.73,700.09,0.96,0.12,0.43,3.3,heavy_rainfall,Good
2023-02-15 19:00:00,40.60503757775002,-73.50320001395151,6.46,7.03,0.91,11.38,444.91,0.46,0.01,3.23,4.53,normal,Good
2023-02-15 20:00:00,40.51735280296902,-73.71823570563208,5.33,4.93,1.96,17.41,704.85,4.51,0.21,0.01,5.91,normal,Good
2023-02-15 21:00:00,40.79073078904224,-73.53750315149267,8.08,5.3,0.07,16.87,384.04,0.22,0.45,1.4,6.65,festival,Good
2023-02-15 22:00:00,40.76513576548903,-73.57001320044765,5.22,5.49,5.74,8.68,198.94,0.91,0.15,0.44,0.16,industrial_discharge,Good
2023-02-15 23:00:00,40.77832568495856,-73.69134637273255,6.79,7.2,0.15,15.47,295.28,1.56,0.24,0.83,18.2,industrial_discharge,Good
2023-02-16 00:00:00,40.79847234679393,-73.57976263690291,6.06,6.74,0.76,8.5,450.22,3.27,0.3,1.05,16.98,industrial_discharge,Good
2023-02-16 01:00:00,40.552168574765844,-73.76877721307453,6.29,6.3,1.22,20.85,539.38,4.06,0.13,1.64,1.07,normal,Good
2023-02-16 02:00:00,40.618872605670795,-73.56319995529783,8.1,7.54,2.94,21.16,502.39,1.43,0.06,0.88,15.13,normal,Good
2023-02-16 03:00:00,40.72747154271123,-73.64030081922387,7.16,7.07,3.82,13.56,618.01,1.7,0.39,2.07,1.37,normal,Good
2023-02-16 04:00:00,40.70880618541614,-73.71231294818722,6.23,6.07,0.25,20.32,319.91,3.85,0.35,0.42,2.23,normal,Good
2023-02-16 05:00:00,40.546168771901954,-73.60326680946474,6.53,4.95,0.13,11.22,758.67,1.26,0.39,3.12,5.86,normal,Good
2023-02-16 06:00:00,40.74474993749718,-73.60751400038568,6.39,5.27,4.81,14.3,701.8,1.64,0.35,1.84,30.11,festival,Good
2023-02-16 07:00:00,40.567332171550994,-73.73715413318412,6.97,4.3,3.74,12.08,640.28,0.04,0.03,0.87,5.25,normal,Good
2023-02-16 08:00:00,40.56714528444679,-73.79088077555654,7.14,6.71,5.34,14.88,689.77,6.04,0.11,1.52,3.89,normal,Good
2023-02-16 09:00:00,40.66109232686802,-73.6699132239295,8.52,5.21,3.39,15.33,267.09,1.67,0.04,1.03,5.85,festival,Good
2023-02-16 10:00:00,40.67788198045251,-73.62914643919667,5.47,5.76,4.17,14.99,604.84,2.6,0.03,4.16,2.12,normal,Good
2023-02-16 11:00:00,40.67402586235134,-73.53701841648882,6.97,6.31,1.43,14.55,611.06,0.57,0.3,1.58,21.49,festival,Good
2023-02-16 12:00:00,40.52744605121933,-73.52153496130572,6.75,8.07,2.68,15.64,645.11,2.14,0.13,3.11,21.89,normal,Good
2023-02-16 13:00:00,40.76323825878911,-73.64135843455297,7.76,7.89,4.91,21.28,627.03,1.23,0.02,3.17,9.02,normal,Good
2023-02-16 14:00:00,40.57968001277661,-73.57385895486944,7.28,6.42,0.57,4.95,566.68,0.24,0.1,2.65,1.34,normal,Good
2023-02-16 15:00:00,40.53885447638484,-73.6682090183016,7.47,8.4,1.65,24.6,560.67,3.55,1.0,2.78,5.32,normal,Good
2023-02-16 16:00:00,40.76662442396069,-73.57617535302813,7.28,3.48,4.05,13.25,678.85,3.66,0.05,0.51,3.85,festival,Good
2023-02-16 17:00:00,40.78669544946892,-73.73855954251825,6.25,9.32,2.28,14.61,406.5,0.13,0.1,4.1,43.88,normal,Good
2023-02-16 18:00:00,40.758638285179636,-73.68868057955893,7.97,7.54,3.43,21.65,555.03,0.99,0.18,2.46,0.43,normal,Good
2023-02-16 19:00:00,40.74285482241746,-73.60973160035591,7.64,6.65,1.04,18.03,417.05,0.66,0.04,0.11,2.39,heavy_rainfall,Good
2023-02-16 20:00:00,40.69657259419171,-73.79455261031788,7.73,5.16,0.1,17.68,477.19,1.45,0.69,2.09,5.41,normal,Good
